SaleDate,ProductID,WarehouseID,UnitsSold,Revenue
2024-03-28,P151,W6,31,55087
2024-03-29,P124,W5,8,16728
2025-07-17,P176,W4,33,42306
2025-12-09,P142,W6,9,21204
2025-03-25,P112,W1,27,51003
2024-04-02,P145,W1,8,15088
2024-03-27,P128,W2,37,66489
2025-02-03,P192,W1,30,23520
2024-10-02,P177,W5,24,50832
2025-09-16,P133,W3,18,5346
2025-04-07,P153,W9,48,107472
2025-03-23,P175,W2,43,60974
2025-06-23,P167,W2,32,7840
2024-07-07,P161,W2,10,9880
2025-01-30,P134,W2,4,3524
2025-08-19,P101,W1,26,32708
2025-07-08,P196,W10,31,24707
2024-10-03,P111,W5,35,33110
2024-07-01,P122,W2,19,38228
2025-03-02,P104,W1,31,66123
2025-06-08,P126,W2,40,98080
2025-06-04,P143,W8,37,42069
2025-08-04,P129,W8,28,64540
2025-09-11,P178,W1,32,39296
2025-12-16,P109,W2,42,57540
2025-08-21,P128,W5,5,1375
2025-05-08,P144,W6,22,19514
2025-03-25,P167,W4,44,17732
2025-10-29,P158,W5,35,36645
2025-12-14,P197,W4,42,11592
2024-04-11,P165,W10,33,21285
2024-01-17,P146,W3,33,42603
2025-01-29,P194,W1,28,8344
2024-01-30,P166,W10,44,89012
2025-10-04,P106,W2,31,38688
2025-02-21,P171,W2,15,8850
2024-01-28,P102,W6,47,65001
2025-10-20,P150,W6,48,10416
2024-05-23,P139,W8,33,47718
2024-07-14,P200,W5,12,29436
2024-01-15,P188,W5,45,6660
2024-10-11,P115,W1,29,26709
2024-01-02,P148,W2,22,51546
2025-08-26,P112,W2,4,9492
2024-10-06,P165,W9,11,21153
2025-12-05,P153,W2,11,6842
2025-08-28,P188,W10,32,10752
2024-12-22,P146,W7,20,46280
2025-07-04,P116,W2,49,15729
2025-04-09,P114,W10,16,30224
2024-07-07,P133,W10,1,1936
2025-09-25,P163,W4,23,9913
2025-05-13,P130,W6,23,34730
2025-06-17,P169,W7,14,34286
2024-08-23,P189,W4,6,8208
2024-06-28,P200,W7,13,2964
2025-08-03,P174,W1,21,39123
2024-01-08,P132,W10,47,114304
2025-12-18,P139,W3,11,1518
2025-04-03,P100,W10,28,21616
2024-03-09,P180,W5,10,4450
2024-08-24,P155,W2,34,21590
2024-12-27,P140,W2,32,62784
2024-09-16,P112,W10,30,24420
2024-04-11,P133,W2,38,31578
2024-06-15,P132,W7,6,10374
2025-05-17,P121,W7,47,117077
2024-03-07,P186,W8,15,3240
2024-08-21,P192,W1,48,86688
2024-01-01,P196,W3,22,17864
2025-08-25,P181,W9,17,11101
2025-09-30,P100,W4,32,77280
2025-11-10,P164,W7,14,23744
2025-06-06,P120,W8,3,1194
2024-04-23,P182,W1,11,11649
2024-08-10,P158,W10,36,36900
2024-02-22,P156,W2,47,28341
2025-06-24,P126,W2,19,34371
2024-06-02,P198,W4,47,39997
2024-10-22,P107,W8,42,24360
2025-07-02,P109,W3,34,6154
2024-07-29,P139,W4,3,5934
2025-09-05,P138,W2,44,61776
2024-05-01,P107,W9,31,68603
2025-04-04,P195,W8,32,7040
2024-10-04,P162,W4,34,59296
2024-07-20,P134,W6,40,91960
2025-05-31,P106,W8,22,5170
2024-09-16,P155,W6,15,18870
2024-12-17,P176,W1,10,9690
2024-03-20,P160,W7,13,6929
2024-01-19,P171,W5,30,42960
2025-10-30,P183,W7,41,24436
2024-04-29,P108,W6,10,15950
2024-12-07,P149,W2,40,54600
2025-10-11,P177,W5,24,39936
2025-08-26,P145,W6,41,86674
2025-08-21,P128,W4,13,7605
2024-08-30,P154,W1,29,39005
2025-06-02,P104,W6,32,62784
2025-03-25,P146,W1,31,53134
2024-08-03,P180,W5,36,52956
2025-07-20,P191,W6,18,39096
2024-04-01,P140,W7,4,6828
2024-09-29,P174,W10,42,26880
2025-09-03,P191,W8,11,5665
2024-09-26,P120,W9,30,30360
2025-04-14,P195,W4,36,23508
2024-10-18,P103,W10,17,14892
2025-10-07,P174,W4,2,1426
2025-04-12,P181,W5,30,73050
2024-04-30,P149,W10,16,39952
2025-07-02,P106,W2,11,25113
2024-04-27,P150,W6,42,38178
2024-11-19,P184,W7,2,1564
2025-05-06,P124,W1,20,24500
2024-01-27,P113,W7,36,43920
2024-05-09,P106,W4,42,73626
2024-03-13,P150,W9,17,34085
2024-12-13,P192,W4,29,71659
2025-03-08,P129,W8,26,19110
2025-05-14,P169,W7,30,22170
2024-01-30,P134,W3,7,6293
2025-08-16,P163,W8,39,85293
2025-05-15,P124,W3,16,17984
2025-01-22,P130,W3,1,864
2024-04-29,P169,W2,38,69654
2025-12-15,P178,W4,25,23600
2024-08-18,P167,W8,25,46125
2025-02-24,P125,W10,30,31050
2025-01-24,P161,W7,12,6684
2025-05-30,P155,W4,40,93000
2024-06-22,P154,W1,41,45879
2024-09-27,P169,W5,45,64935
2024-01-19,P125,W5,21,23772
2025-07-20,P128,W1,8,1080
2025-03-24,P191,W10,13,30810
2024-06-10,P114,W5,25,62000
2024-09-07,P161,W2,42,46914
2025-04-28,P157,W7,10,16390
2025-01-11,P163,W6,23,53314
2024-08-12,P141,W9,24,42888
2024-04-11,P164,W5,1,1238
2025-07-13,P108,W6,48,112224
2025-01-18,P144,W4,16,31232
2024-12-14,P174,W9,13,20111
2024-04-30,P115,W7,28,67536
2024-08-09,P148,W2,1,515
2024-08-15,P151,W1,28,25536
2024-06-24,P134,W8,48,26784
2025-03-15,P139,W7,22,37202
2025-10-29,P128,W2,37,49950
2025-08-08,P161,W8,44,51656
2024-06-17,P123,W4,35,21280
2025-07-13,P108,W6,21,25893
2024-06-14,P120,W2,42,84546
2024-07-26,P154,W8,29,40194
2024-08-22,P111,W1,43,58953
2024-05-03,P144,W9,33,68145
2025-11-03,P111,W2,13,29237
2025-11-17,P123,W3,30,10980
2025-05-03,P123,W5,40,62760
2024-10-28,P123,W3,40,29240
2025-01-13,P186,W9,44,42328
2025-03-26,P169,W9,35,69125
2025-12-24,P114,W5,29,7308
2024-07-04,P107,W5,39,86385
2024-01-23,P117,W6,45,89190
2024-03-28,P118,W3,33,24057
2025-10-19,P194,W4,21,38262
2024-12-17,P179,W6,43,56330
2025-02-26,P155,W1,11,25839
2024-03-22,P130,W2,1,1259
2024-06-30,P103,W7,15,21225
2024-12-26,P170,W1,25,62000
2025-02-19,P152,W10,16,10288
2024-09-22,P172,W4,29,41267
2024-02-26,P192,W1,15,10005
2025-12-19,P158,W9,18,11250
2025-12-13,P181,W2,2,2664
2024-08-07,P112,W7,25,60475
2025-10-31,P138,W10,7,2975
2024-02-22,P195,W4,41,26117
2025-11-06,P120,W3,8,7512
2025-07-30,P171,W1,47,97619
2024-11-28,P187,W9,4,2372
2025-05-30,P142,W5,20,30240
2025-12-08,P127,W7,4,3360
2024-01-07,P103,W8,43,60372
2024-08-22,P138,W3,28,57680
2025-08-10,P135,W7,31,9517
2024-04-25,P174,W5,37,21090
2025-04-16,P141,W5,48,82464
2024-07-10,P162,W5,23,14053
2025-05-02,P182,W6,4,6164
2024-12-02,P101,W1,29,12615
2025-11-11,P122,W7,45,9315
2024-03-14,P120,W2,26,17810
2024-10-12,P172,W10,41,48585
2025-03-09,P128,W1,5,5010
2024-01-03,P173,W9,20,47140
2024-09-18,P110,W10,32,17536
2024-03-09,P151,W5,6,4254
2024-04-06,P195,W10,39,52455
2024-05-11,P100,W8,34,74698
2024-10-11,P183,W5,12,24612
2024-08-17,P178,W5,18,32940
2024-12-26,P163,W8,32,51616
2024-07-29,P103,W5,6,9852
2025-08-28,P195,W1,30,29370
2024-10-16,P140,W10,25,54625
2024-01-01,P198,W6,9,9648
2024-05-03,P167,W8,34,48110
2025-07-11,P153,W8,43,71896
2025-01-11,P164,W2,22,30184
2024-12-23,P149,W10,10,3060
2024-05-01,P180,W10,39,84045
2024-07-05,P179,W4,17,38522
2025-07-25,P115,W5,16,23440
2024-04-17,P121,W5,45,43605
2024-01-01,P147,W4,44,5588
2025-07-02,P172,W6,4,5428
2024-04-02,P137,W4,6,7938
2025-07-03,P124,W5,23,41078
2024-10-09,P172,W7,21,2856
2024-08-18,P106,W8,27,32859
2025-10-31,P187,W5,48,109104
2025-07-27,P182,W8,3,4380
2025-02-07,P174,W1,14,29890
2025-11-25,P142,W3,6,9168
2025-04-26,P114,W8,21,43470
2025-01-09,P198,W5,9,11358
2024-11-11,P155,W6,42,52332
2025-11-04,P200,W3,35,47670
2024-07-01,P140,W5,26,43576
2025-09-02,P110,W7,27,63909
2025-12-05,P174,W4,6,14904
2024-02-14,P167,W8,40,9520
2024-03-07,P179,W1,3,3723
2025-03-25,P132,W8,33,5379
2024-12-22,P126,W5,4,9640
2024-03-07,P111,W3,11,24893
2025-09-08,P102,W2,7,6055
2024-02-21,P184,W3,13,30589
2024-05-27,P115,W2,48,93840
2025-03-22,P170,W2,21,20937
2025-07-20,P184,W2,1,828
2025-01-26,P105,W4,49,16317
2025-12-29,P143,W2,39,69069
2025-12-30,P190,W3,41,55801
2025-09-26,P199,W2,28,45948
2025-02-10,P118,W6,11,17446
2025-12-04,P126,W1,15,7380
2025-09-05,P161,W10,29,3277
2025-07-04,P196,W1,47,18847
2024-05-19,P123,W3,46,31878
2025-11-04,P180,W8,26,44954
2024-11-22,P156,W2,23,10994
2025-08-02,P185,W10,34,22644
2024-02-27,P114,W3,31,58063
2025-05-17,P136,W5,15,30330
2024-08-08,P155,W5,24,8928
2024-10-09,P137,W2,24,8424
2024-02-27,P135,W4,32,9056
2024-11-22,P183,W10,15,9945
2025-07-29,P108,W1,41,12833
2024-10-29,P192,W2,48,114144
2024-01-01,P128,W4,21,46578
2025-11-10,P131,W8,10,4610
2024-03-22,P155,W5,40,67360
2025-03-24,P131,W8,6,12594
2024-06-10,P108,W7,15,28845
2025-03-29,P155,W5,14,15960
2025-11-11,P116,W8,2,3180
2024-07-29,P168,W3,10,24990
2024-07-04,P111,W8,29,56144
2025-04-08,P106,W2,19,7619
2025-09-04,P198,W8,39,33501
2025-12-08,P164,W9,37,4773
2025-08-09,P141,W3,8,9016
2025-08-26,P100,W2,41,50266
2025-02-05,P131,W2,15,25080
2025-07-29,P130,W6,1,278
2024-08-29,P125,W1,40,20640
2024-05-03,P169,W3,42,25830
2024-09-09,P137,W1,9,10701
2024-02-05,P125,W10,4,5996
2025-05-31,P191,W3,6,3708
2025-12-25,P162,W4,4,2960
2024-06-26,P109,W3,19,3401
2025-09-26,P162,W1,29,18357
2025-06-07,P139,W1,38,45562
2024-08-09,P132,W2,30,52230
2024-05-01,P200,W10,10,1250
2024-06-26,P197,W7,41,7749
2024-11-23,P160,W3,43,103415
2024-08-19,P160,W8,32,22496
2024-11-04,P107,W2,21,5145
2024-01-18,P131,W7,33,43989
2025-02-10,P119,W6,13,1612
2024-03-03,P167,W3,40,28120
2024-06-12,P115,W7,16,27872
2025-05-03,P129,W1,48,94944
2025-12-09,P164,W8,35,59185
2025-05-27,P128,W4,26,37310
2025-02-09,P104,W7,2,550
2024-04-29,P115,W10,2,1580
2025-07-24,P107,W10,22,23804
2025-07-24,P143,W10,13,17966
2025-07-26,P134,W10,10,23400
2025-01-13,P131,W4,28,41468
2024-02-15,P166,W1,19,22306
2025-05-23,P184,W2,4,4892
2024-08-10,P144,W10,24,41736
2025-06-01,P117,W4,17,27030
2024-11-24,P197,W5,41,98359
2025-12-06,P154,W7,3,5043
2025-01-12,P188,W6,23,6187
2025-11-20,P199,W9,5,8525
2025-11-24,P153,W2,40,35560
2024-10-13,P106,W6,17,29121
2024-10-30,P141,W4,16,24064
2024-02-16,P196,W8,15,25290
2024-03-10,P131,W2,48,40560
2025-04-21,P130,W10,10,21900
2024-07-13,P156,W7,21,49350
2025-12-29,P148,W3,39,59436
2024-07-19,P194,W7,35,46970
2024-11-05,P132,W10,38,79230
2025-10-18,P102,W2,9,19602
2025-12-11,P129,W6,14,19054
2025-02-02,P172,W5,1,1306
2025-09-22,P168,W10,36,68112
2025-02-12,P130,W9,13,19500
2024-03-21,P183,W6,44,20680
2024-11-08,P102,W2,5,7530
2025-10-26,P131,W2,24,28968
2024-01-25,P118,W6,40,31040
2024-02-12,P198,W1,6,5622
2024-09-06,P157,W2,19,28405
2024-05-05,P121,W3,6,3498
2024-05-23,P154,W10,36,30528
2025-08-14,P134,W10,36,84852
2024-05-11,P149,W4,34,63988
2024-06-02,P175,W10,22,6050
2025-09-28,P181,W4,42,103068
2025-04-19,P113,W10,35,82915
2025-07-25,P195,W8,31,67456
2024-04-11,P119,W2,12,13944
2024-12-21,P167,W10,27,8667
2025-09-20,P110,W8,10,14180
2024-03-22,P113,W6,5,4960
2025-03-22,P135,W2,34,46172
2025-07-24,P178,W8,29,59711
2025-02-16,P148,W5,24,57648
2024-09-22,P128,W2,16,12064
2025-12-27,P193,W4,34,17782
2025-08-12,P182,W10,9,19710
2024-05-01,P142,W9,45,40005
2025-01-26,P166,W1,28,64316
2024-05-08,P178,W6,13,27989
2025-10-04,P179,W1,31,40176
2024-11-04,P188,W10,6,14328
2025-11-12,P146,W5,11,1177
2024-10-27,P126,W10,28,56784
2025-08-23,P136,W5,13,10582
2025-06-16,P105,W8,15,20355
2024-12-27,P122,W10,11,2156
2025-12-08,P122,W7,39,16068
2024-06-23,P130,W3,22,38852
2025-09-14,P120,W4,48,57744
2024-03-03,P122,W3,39,13416
2024-03-27,P127,W8,28,58800
2025-10-29,P120,W2,31,25606
2025-10-27,P141,W7,12,24228
2024-04-15,P152,W10,21,39165
2025-04-25,P200,W7,40,87920
2025-05-18,P153,W2,12,13524
2024-04-26,P177,W1,5,9325
2024-02-19,P134,W2,17,33184
2024-07-11,P195,W4,7,4522
2025-12-06,P120,W1,21,20034
2024-08-23,P124,W4,37,7326
2024-09-14,P118,W10,40,98400
2024-04-27,P157,W1,41,72980
2024-01-11,P124,W7,30,43320
2024-04-09,P177,W6,44,9240
2024-01-30,P143,W5,28,17080
2025-12-21,P179,W7,29,71340
2025-01-10,P166,W3,41,24846
2024-12-21,P129,W1,30,56850
2024-07-30,P117,W2,40,61320
2025-08-12,P157,W8,24,36960
2024-01-31,P108,W6,30,18840
2025-05-14,P126,W8,29,31291
2024-09-06,P122,W2,21,45234
2025-02-07,P102,W9,24,20520
2025-01-16,P116,W9,32,20704
2024-05-16,P177,W7,16,19856
2024-02-18,P100,W2,46,96462
2025-11-20,P166,W1,38,41838
2024-07-10,P184,W1,38,73606
2025-07-20,P127,W4,35,62615
2024-08-06,P172,W9,16,14320
2024-10-09,P107,W9,26,59384
2025-02-16,P137,W7,42,66192
2024-02-17,P114,W10,20,28580
2025-04-19,P199,W10,45,50940
2024-06-18,P127,W6,40,30400
2025-04-15,P167,W2,30,51720
2024-08-28,P128,W3,18,3996
2024-01-20,P125,W6,17,3825
2025-01-14,P170,W5,20,4820
2024-08-28,P182,W6,41,64452
2025-06-29,P132,W4,4,2312
2025-11-24,P148,W2,24,51192
2025-09-17,P189,W1,32,60352
2024-03-18,P170,W8,4,5220
2025-02-17,P152,W7,15,26205
2024-02-26,P106,W5,28,28644
2024-02-17,P163,W2,30,66660
2024-03-25,P149,W1,22,23012
2025-06-15,P120,W10,10,24190
2025-03-08,P158,W5,39,70941
2025-07-13,P132,W2,48,118128
2025-07-29,P124,W6,39,10374
2024-05-10,P140,W3,26,13546
2024-09-11,P127,W2,21,20181
2025-09-14,P111,W8,46,110538
2024-04-28,P139,W3,8,7912
2024-11-16,P116,W7,2,2048
2025-01-01,P169,W6,17,39032
2024-09-09,P143,W8,34,70618
2024-01-31,P109,W1,6,7074
2024-01-23,P158,W5,11,9592
2025-07-18,P111,W5,35,29575
2024-01-17,P167,W1,15,14250
2025-08-14,P145,W9,37,88467
2025-06-15,P113,W6,36,49968
2025-07-17,P115,W1,48,77472
2024-10-28,P141,W6,21,8505
2024-12-01,P169,W7,4,5804
2024-06-27,P180,W3,23,26956
2024-11-24,P141,W5,40,18680
2025-04-02,P108,W5,25,39875
2025-08-23,P179,W6,6,2466
2024-04-09,P127,W8,35,20615
2024-03-24,P187,W5,6,6906
2024-09-16,P163,W10,21,47208
2024-01-14,P112,W8,23,11500
2024-01-21,P110,W6,12,21036
2025-08-03,P182,W10,25,35150
2025-07-31,P171,W5,5,10180
2025-08-03,P180,W6,46,43010
2024-08-22,P147,W10,27,8316
2025-08-19,P148,W5,20,8360
2025-09-08,P125,W10,26,16796
2024-09-20,P191,W2,24,6312
2025-07-18,P125,W10,27,48276
2024-05-18,P160,W7,30,30630
2025-04-07,P100,W3,14,16128
2025-10-15,P100,W7,13,30264
2024-01-11,P199,W10,7,13279
2025-02-18,P189,W5,41,22960
2025-02-11,P155,W5,14,4116
2025-05-19,P189,W3,49,105350
2025-07-30,P195,W3,4,4304
2024-10-22,P185,W2,9,13293
2025-10-31,P115,W2,16,28960
2024-10-14,P162,W10,43,78174
2024-05-20,P177,W8,17,18649
2025-05-05,P178,W4,6,4194
2025-01-03,P195,W6,21,47502
2024-05-28,P106,W7,46,55476
2025-03-19,P157,W7,18,14796
2025-12-21,P197,W6,21,2289
2025-12-17,P110,W2,44,59576
2024-04-10,P145,W7,36,76788
2025-04-06,P173,W7,49,53116
2024-11-20,P166,W9,27,67446
2024-05-14,P181,W2,25,62200
2024-07-23,P183,W4,39,55536
2025-10-03,P145,W9,27,48114
2025-07-26,P125,W5,28,43792
2024-11-30,P174,W10,17,13413
2024-04-16,P155,W10,36,78804
2024-06-14,P115,W1,4,3256
2024-12-21,P200,W1,47,100533
2024-06-10,P195,W4,26,11232
2024-09-04,P194,W8,33,15147
2024-11-09,P102,W7,8,12664
2025-11-30,P159,W10,36,26136
2025-08-02,P127,W1,10,18580
2025-12-27,P147,W4,21,24108
2025-08-15,P144,W3,32,29024
2024-11-13,P169,W9,35,73535
2024-09-19,P146,W7,36,51876
2025-08-20,P152,W4,4,5836
2024-06-16,P178,W9,3,1917
2025-02-09,P143,W8,32,53120
2024-11-13,P131,W5,23,45908
2024-11-14,P104,W5,42,33642
2025-09-22,P190,W1,29,23925
2024-12-25,P190,W10,38,88806
2025-09-05,P165,W4,32,55680
2024-11-02,P113,W5,1,2496
2025-11-18,P102,W10,3,2814
2024-06-26,P138,W1,17,11033
2024-10-09,P149,W5,31,32054
2024-05-13,P110,W3,39,25584
2024-06-18,P162,W2,23,3220
2024-08-12,P169,W5,39,50427
2024-09-04,P130,W8,14,13650
2024-09-11,P174,W2,15,24675
2025-05-09,P183,W7,16,34624
2024-05-04,P140,W5,7,6993
2025-02-28,P167,W1,15,34200
2025-11-21,P195,W3,36,13392
2024-07-21,P175,W2,25,8375
2025-12-12,P111,W7,12,20472
2025-12-18,P197,W1,43,83936
2025-11-09,P119,W8,23,31993
2024-07-16,P141,W1,7,4361
2024-05-09,P101,W8,44,21472
2024-12-21,P165,W6,17,10863
2024-06-10,P127,W4,47,65518
2025-11-04,P200,W1,4,564
2024-09-12,P141,W1,17,19193
2025-04-08,P103,W4,29,6786
2025-02-23,P184,W9,45,57735
2025-09-30,P159,W5,31,26381
2024-04-05,P181,W3,2,3700
2025-08-01,P179,W6,30,35100
2024-09-11,P175,W7,21,41412
2024-11-29,P174,W8,39,63687
2025-06-10,P155,W7,12,25368
2025-10-03,P172,W6,4,4592
2024-03-29,P180,W5,46,5336
2024-03-19,P132,W8,29,38193
2025-03-17,P181,W7,38,45486
2025-05-17,P131,W5,13,15938
2025-04-24,P118,W8,9,1548
2024-05-17,P195,W10,42,82908
2025-10-30,P149,W9,5,740
2025-07-10,P170,W4,17,40273
2024-06-05,P127,W5,27,6210
2024-06-28,P142,W5,37,78884
2025-12-17,P123,W1,30,27150
2024-11-27,P120,W9,11,12617
2025-09-22,P174,W2,38,29488
2025-01-15,P167,W6,2,3290
2025-11-23,P120,W9,27,39285
2024-11-29,P107,W8,44,37620
2025-02-08,P143,W3,13,22984
2025-06-26,P140,W5,8,18104
2024-03-30,P127,W1,11,9273
2025-08-06,P153,W6,21,41664
2025-04-14,P118,W8,45,9135
2025-09-09,P177,W5,9,14670
2025-10-13,P147,W8,21,42042
2025-09-02,P186,W5,14,4550
2024-01-08,P151,W9,38,63726
2025-09-22,P157,W6,15,21240
2024-08-30,P192,W6,9,19782
2025-05-20,P197,W10,42,69678
2024-01-09,P163,W5,22,21076
2024-11-15,P192,W9,47,89394
2024-01-21,P174,W6,7,4452
2025-05-11,P152,W3,48,94800
2024-05-10,P110,W7,4,8600
2025-04-26,P105,W9,1,1790
2024-07-27,P157,W1,26,13026
2025-02-28,P184,W3,24,2616
2024-10-29,P195,W3,4,7512
2025-03-07,P151,W9,16,19408
2025-08-19,P171,W5,14,24976
2025-02-09,P146,W6,37,54057
2025-08-06,P110,W4,31,5921
2025-05-04,P135,W1,48,57120
2025-06-03,P177,W4,16,35936
2024-07-26,P152,W1,49,93688
2025-02-10,P194,W1,48,46992
2024-04-15,P104,W9,35,66710
2024-12-12,P200,W3,37,83546
2025-12-10,P107,W6,24,28296
2024-08-19,P156,W3,32,72064
2025-01-15,P190,W6,1,576
2024-03-10,P150,W2,26,45266
2024-12-24,P183,W1,27,22950
2024-10-12,P108,W8,49,93198
2025-06-16,P113,W2,30,28590
2025-02-16,P119,W3,36,18972
2024-08-15,P178,W10,19,8436
2024-04-28,P139,W3,30,72660
2024-03-14,P156,W1,21,38136
2024-07-09,P167,W1,3,5364
2024-11-24,P116,W7,32,38240
2024-03-06,P197,W9,45,21465
2024-04-06,P149,W3,29,30131
2024-07-25,P141,W6,48,112272
2025-12-11,P188,W2,40,47240
2025-05-07,P147,W5,25,5350
2025-02-04,P160,W7,17,10489
2024-10-26,P124,W7,44,8184
2025-07-25,P108,W7,7,17136
2025-11-20,P199,W9,48,114912
2024-08-08,P186,W3,45,101385
2024-01-13,P135,W8,31,15252
2025-02-02,P170,W2,14,8092
2025-11-15,P177,W1,5,1060
2025-09-22,P135,W7,14,6286
2024-06-21,P155,W9,29,13311
2024-05-31,P154,W1,7,8057
2025-05-03,P110,W3,35,22540
2025-11-03,P149,W10,22,13464
2025-02-04,P170,W5,2,526
2024-06-10,P164,W7,44,33044
2024-09-16,P183,W4,18,28728
2024-02-20,P114,W5,9,20376
2025-06-11,P148,W1,2,4388
2025-03-08,P106,W7,46,34178
2024-11-10,P163,W4,5,12340
2024-09-08,P124,W5,45,62730
2025-08-04,P154,W6,19,10412
2024-08-02,P197,W5,1,1741
2025-11-20,P184,W8,9,12060
2025-12-13,P176,W3,5,10190
2024-02-21,P130,W8,31,18662
2024-01-10,P156,W7,12,20628
2024-09-14,P101,W7,19,35796
2025-11-28,P171,W10,46,69046
2024-12-31,P165,W7,34,20944
2025-01-06,P142,W10,41,80073
2024-03-13,P167,W1,48,97728
2024-07-29,P190,W5,5,1835
2024-04-08,P143,W7,19,6099
2025-12-23,P157,W4,11,25828
2025-09-25,P193,W6,27,34884
2024-10-11,P196,W7,18,31338
2024-09-10,P129,W8,32,35744
2024-01-06,P187,W10,31,26288
2025-09-26,P124,W10,37,81881
2024-02-27,P188,W7,32,35232
2025-04-06,P114,W10,44,80432
2024-07-06,P159,W6,16,13296
2024-11-20,P153,W3,39,42276
2024-11-07,P130,W6,49,29008
2024-04-08,P120,W2,30,33480
2025-04-04,P146,W4,13,7111
2024-07-09,P114,W8,40,36200
2024-08-30,P166,W3,21,33453
2024-03-06,P182,W9,39,57954
2024-06-06,P134,W3,36,12024
2025-11-07,P168,W2,44,27280
2025-12-24,P160,W7,32,3200
2024-07-16,P197,W8,22,18832
2025-10-20,P107,W5,14,7336
2025-11-17,P185,W3,32,34560
2024-04-13,P156,W5,38,83296
2024-10-05,P159,W9,12,7716
2024-05-17,P183,W8,36,58428
2025-06-05,P112,W4,22,53328
2025-08-13,P115,W5,34,3536
2024-07-18,P144,W6,20,39860
2024-11-07,P110,W8,43,16899
2024-12-03,P137,W8,36,41544
2025-08-19,P174,W10,14,7546
2024-11-04,P196,W5,29,33553
2025-03-10,P176,W6,40,33040
2025-06-17,P102,W9,31,35588
2024-11-26,P167,W10,18,40536
2025-02-09,P120,W3,47,37788
2024-09-17,P115,W7,37,55759
2024-06-15,P141,W6,15,25995
2025-07-24,P176,W5,7,2317
2024-06-02,P152,W8,22,25894
2025-08-01,P157,W9,21,15603
2024-10-19,P145,W7,48,26880
2025-08-18,P177,W2,36,55548
2025-08-22,P166,W5,16,26576
2025-05-21,P164,W6,26,17472
2024-08-06,P177,W9,38,58710
2024-05-28,P127,W2,21,21987
2024-10-23,P135,W8,25,50225
2024-07-08,P159,W6,22,46662
2025-06-02,P198,W5,44,18216
2025-09-16,P170,W1,21,4179
2024-10-26,P119,W7,33,27027
2024-03-25,P200,W8,48,74400
2025-10-27,P177,W4,45,71595
2025-12-11,P179,W10,33,38181
2024-05-13,P180,W2,44,85492
2024-07-14,P115,W3,4,8836
2024-08-24,P117,W4,39,48321
2024-02-20,P190,W8,21,46725
2025-07-17,P137,W2,39,43251
2025-05-19,P174,W9,11,13233
2024-08-09,P155,W7,24,9072
2024-04-16,P190,W3,31,14477
2024-07-13,P183,W10,5,5990
2025-03-18,P154,W6,12,13668
2025-06-03,P148,W10,8,10872
2025-06-10,P193,W1,21,38808
2024-12-08,P160,W1,19,46189
2025-06-28,P146,W2,7,16716
2024-06-15,P174,W6,47,32054
2024-04-12,P124,W9,36,72540
2024-12-29,P130,W10,33,25179
2025-03-12,P178,W3,33,73755
2024-11-26,P147,W6,20,17420
2025-07-04,P117,W2,30,17550
2024-03-09,P176,W9,14,10752
2024-10-07,P103,W8,2,3092
2024-03-02,P116,W3,6,7710
2024-05-11,P108,W9,33,33297
2025-08-27,P173,W1,38,49666
2024-08-13,P109,W4,49,117404
2024-02-17,P171,W8,9,20421
2024-12-05,P106,W2,38,9006
2024-10-16,P147,W6,14,10262
2025-07-15,P116,W9,1,1208
2024-10-25,P186,W8,17,21862
2025-12-01,P197,W1,46,85514
2024-05-27,P125,W10,12,25632
2024-07-10,P142,W9,41,4633
2024-02-19,P125,W4,11,19965
2024-05-15,P124,W9,28,66024
2024-05-28,P146,W3,31,57784
2024-01-07,P144,W10,33,8283
2025-05-02,P193,W9,33,36168
2024-07-05,P189,W4,28,37184
2024-04-08,P103,W6,29,36134
2024-02-20,P177,W9,26,16562
2024-08-05,P161,W3,43,67553
2024-04-04,P118,W7,3,4032
2024-08-16,P124,W8,16,16848
2025-01-25,P151,W9,46,49542
2024-11-11,P130,W8,42,83202
2024-02-05,P160,W7,2,2678
2025-04-12,P111,W3,20,19940
2025-04-24,P149,W7,5,7940
2025-03-18,P134,W9,15,36435
2024-09-09,P171,W4,3,3345
2025-02-21,P108,W5,41,43337
2025-03-01,P104,W2,49,6811
2024-02-16,P108,W4,49,80654
2024-04-20,P142,W4,38,46702
2025-08-18,P173,W8,37,23310
2025-04-04,P107,W10,18,3618
2025-03-01,P149,W5,3,4254
2024-04-02,P143,W10,14,3780
2024-08-05,P194,W2,37,39146
2024-04-04,P174,W4,17,28849
2025-09-05,P184,W3,43,55040
2024-04-24,P139,W9,36,79164
2025-03-25,P156,W9,32,40576
2024-07-04,P100,W8,7,1197
2024-10-09,P198,W2,44,96492
2024-04-26,P167,W2,35,58520
2024-09-19,P189,W4,49,102361
2025-05-31,P164,W4,34,40664
2025-11-24,P196,W10,38,7258
2025-09-27,P196,W1,20,5740
2024-09-14,P112,W10,2,4374
2025-03-22,P122,W4,12,9864
2024-01-31,P143,W1,30,33150
2024-05-16,P166,W8,3,2694
2024-03-15,P138,W10,45,65565
2024-08-29,P113,W9,9,5211
2025-03-28,P159,W6,28,8036
2025-12-26,P157,W7,11,4125
2025-04-11,P152,W3,26,59540
2024-07-29,P157,W7,41,40713
2024-07-09,P128,W7,19,20634
2025-09-21,P156,W3,22,24552
2025-07-28,P185,W2,32,43200
